chiSquare info:
珠子 1.00502512563
死脑筋 1.00502512563
问卷 1.00502512563
汇总 1.00502512563
躲到 1.00502512563
吭哧 1.00502512563
大半天 1.00502512563
改动 1.00502512563
Excel 1.00502512563
明令 1.00502512563
摇摇头 1.00502512563
不成 1.00502512563
绰绰有余 1.00502512563
开工 1.00502512563
难缠 1.00502512563
辩论 1.00502512563
出了名 1.00502512563
壮丁 1.00502512563
引得 1.00502512563
怦然心动 1.00502512563
揽活 1.00502512563
太岁头上动土 1.00502512563
滔滔不绝 1.00502512563
哑口无言 1.00502512563
缠夹不清 1.00502512563
愈发 1.00502512563
认输 1.00502512563
取长补短 1.00502512563
功劳 1.00502512563
全都 1.00502512563
谁肯 1.00502512563
善用 1.00502512563
单兵作战 1.00502512563
派出 1.00502512563
故作 1.00502512563
下头 1.00502512563
憋不住 1.00502512563
狂笑 1.00502512563
刚愎自用 1.00502512563
超强 1.00502512563
追溯到 1.00502512563
童年 1.00502512563
一帆风顺 1.00502512563
不吝 1.00502512563
此种 1.00502512563
所述 1.00502512563
仁兄 1.00502512563
混得 1.00502512563
Leader 1.00502512563
真心 1.00502512563
哲人 1.00502512563
悲剧 1.00502512563
混到 1.00502512563
检讨 1.00502512563
倒霉 1.00502512563
遇人不淑 1.00502512563
际遇 1.00502512563
生财 1.00502512563
兜售 1.00502512563
内部资料 1.00502512563
数家 1.00502512563
底细 1.00502512563
教案 1.00502512563
奖惩 1.00502512563
商业活动 1.00502512563
应有尽有 1.00502512563
名优 1.00502512563
光盘 1.00502512563
热卖 1.00502512563
购买者 1.00502512563
探听 1.00502512563
东家 1.00502512563
内参 1.00502512563
贴子 1.00502512563
最旺 1.00502512563
肯德基 1.00502512563
行为规范 1.00502512563
奖罚 1.00502512563
标价 1.00502512563
物有所值 1.00502512563
发送给 1.00502512563
内部管理 1.00502512563
员工工资 1.00502512563
上限 1.00502512563
下限 1.00502512563
字样 1.00502512563
两条腿走 1.00502512563
知无不言 1.00502512563
总公司 1.00502512563
开价 1.00502512563
广州某 1.00502512563
生物系 1.00502512563
抵得 1.00502512563
勒紧 1.00502512563
裤腰带 1.00502512563
然后背 1.00502512563
到时候 1.00502512563
且慢 1.00502512563
不法分子 1.00502512563
交钱 1.00502512563
留个心眼 1.00502512563
三年级 1.00502512563
小韩 1.00502512563
胜算 1.00502512563
致电 1.00502512563
罗列 1.00502512563
传给 1.00502512563
事务部 1.00502512563
姚骅 1.00502512563
不道德 1.00502512563
侵犯 1.00502512563
追究 1.00502512563
贩卖 1.00502512563
法律责任 1.00502512563
华利胜 1.00502512563
张文俊 1.00502512563
法律依据 1.00502512563
这本 1.00502512563
解决办法 1.00502512563
礼品 1.00502512563
舍本逐末 1.00502512563
牵扯 1.00502512563
男女搭配 1.00502512563
干活不累 1.00502512563
奉行 1.00502512563
衣冠楚楚 1.00502512563
彬彬有礼 1.00502512563
浓妆淡抹 1.00502512563
身穿 1.00502512563
素净 1.00502512563
衣香鬓影 1.00502512563
有如 1.00502512563
近距离 1.00502512563
纰漏 1.00502512563
亮丽 1.00502512563
风景线 1.00502512563
兢兢业业 1.00502512563
总怕 1.00502512563
穿起 1.00502512563
遭人 1.00502512563
圈子 1.00502512563
江湖 1.00502512563
尽失 1.00502512563
信奉 1.00502512563
信条 1.00502512563
不要紧 1.00502512563
补救 1.00502512563
梳妆 1.00502512563
男男女女 1.00502512563
不折不扣 1.00502512563
与其说是 1.00502512563
平面设计 1.00502512563
不如说 1.00502512563
化妆 1.00502512563
专逛 1.00502512563
销售员 1.00502512563
熟得 1.00502512563
姊妹 1.00502512563
专柜 1.00502512563
打牙祭 1.00502512563
搜刮 1.00502512563
试用装 1.00502512563
正装 1.00502512563
试用品 1.00502512563
耗上 1.00502512563
广告人 1.00502512563
端庄 1.00502512563
大伙 1.00502512563
做客 1.00502512563
登门 1.00502512563
补眠 1.00502512563
开门 1.00502512563
不速之客 1.00502512563
花容 1.00502512563
失色 1.00502512563
关上 1.00502512563
示人 1.00502512563
雀斑 1.00502512563
小心翼翼 1.00502512563
地化 1.00502512563
碰上 1.00502512563
三份 1.00502512563
配搭 1.00502512563
三房两厅 1.00502512563
堆满 1.00502512563
平米 1.00502512563
时尚杂志 1.00502512563
生怕 1.00502512563
一发不可收 1.00502512563
同款 1.00502512563
闭门造车 1.00502512563
配好 1.00502512563
车子 1.00502512563
更衣室 1.00502512563
悦己者 1.00502512563
把扮 1.00502512563
先敬 1.00502512563
罗衣 1.00502512563
后敬人 1.00502512563
Clavin 1.00502512563
凌晨 1.00502512563
前一阵子 1.00502512563
犯病 1.00502512563
感冒 1.00502512563
抵抗力 1.00502512563
接二连三 1.00502512563
咳嗽 1.00502512563
病君 1.00502512563
思痛 1.00502512563
立定 1.00502512563
mp3 1.00502512563
操之过急 1.00502512563
运动量 1.00502512563
猛增 1.00502512563
高烧 1.00502512563
爽利 1.00502512563
作息时间 1.00502512563
完步 1.00502512563
小钟 1.00502512563
安睡 1.00502512563
按理说 1.00502512563
一切顺利 1.00502512563
摆酒 1.00502512563
必定 1.00502512563
保龄球 1.00502512563
羽毛球 1.00502512563
篮球 1.00502512563
网球 1.00502512563
追随 1.00502512563
钟太 1.00502512563
放生 1.00502512563
之日 1.00502512563
狂欢 1.00502512563
稍作 1.00502512563
篮球场 1.00502512563
过瘾 1.00502512563
却说 1.00502512563
累得 1.00502512563
今晚 1.00502512563
球场 1.00502512563
百人 1.00502512563
销售主管 1.00502512563
高尔夫球 1.00502512563
打球 1.00502512563
颇受 1.00502512563
称道 1.00502512563
球艺 1.00502512563
虚荣心 1.00502512563
球场上 1.00502512563
老友 1.00502512563
安下 1.00502512563
每逢 1.00502512563
手头上 1.00502512563
挂起 1.00502512563
罢工 1.00502512563
身心愉快 1.00502512563
演变成 1.00502512563
出发点 1.00502512563
娇娇女 1.00502512563
败给 1.00502512563
Vivian 1.00502512563
精神领袖 1.00502512563
得力 1.00502512563
骄兵悍将 1.00502512563
弱不禁风 1.00502512563
残酷 1.00502512563
如日中天 1.00502512563
全是 1.00502512563
Vivan 1.00502512563
甭管 1.00502512563
退到 1.00502512563
次要 1.00502512563
工薪 1.00502512563
方便之门 1.00502512563
平白 1.00502512563
无顾 1.00502512563
霸王 1.00502512563
Mike 1.00502512563
胜人一筹 1.00502512563
精力充沛 1.00502512563
始终认为 1.00502512563
找茬 1.00502512563
怒火 1.00502512563
不屑 1.00502512563
发怒 1.00502512563
好惹 1.00502512563
经理级 1.00502512563
刚好 1.00502512563
细腻 1.00502512563
忍让 1.00502512563
梦境 1.00502512563
潜意识 1.00502512563
忧虑 1.00502512563
取胜 1.00502512563
粗鲁 1.00502512563
霸道 1.00502512563
大男子主义 1.00502512563
天敌 1.00502512563
民意测验 1.00502512563
败落 1.00502512563
露背装 1.00502512563
红着脸 1.00502512563
跑过来 1.00502512563
顺眼 1.00502512563
礼拜五 1.00502512563
休闲装 1.00502512563
有领 1.00502512563
裙长 1.00502512563
过膝 1.00502512563
凉鞋 1.00502512563
闪电般 1.00502512563
Goggle 1.00502512563
TCL 1.00502512563
万明坚 1.00502512563
长虹 1.00502512563
史明 1.00502512563
挖去 1.00502512563
担纲 1.00502512563
国美 1.00502512563
元老 1.00502512563
曾之宁 1.00502512563
掌门 1.00502512563
之位 1.00502512563
大庭广众 1.00502512563
稍晚 1.00502512563
不无关系 1.00502512563
略显 1.00502512563
中性化 1.00502512563
套裙 1.00502512563
装束 1.00502512563
妥贴 1.00502512563
性感 1.00502512563
丽人 1.00502512563
版块 1.00502512563
苍白 1.00502512563
无色 1.00502512563
催人 1.00502512563
逃离 1.00502512563
便是 1.00502512563
即将来临 1.00502512563
游玩 1.00502512563
盼望 1.00502512563
漫长 1.00502512563
心不在焉 1.00502512563
为厌 1.00502512563
精心 1.00502512563
煲制 1.00502512563
心灵鸡汤 1.00502512563
及时发现 1.00502512563
八年 1.00502512563
考虑一下 1.00502512563
不感兴趣 1.00502512563
很长 1.00502512563
了厌 1.00502512563
审视 1.00502512563
现阶段 1.00502512563
上钩 1.00502512563
开怀大笑 1.00502512563
地挂 1.00502512563
嘴角 1.00502512563
自我安慰 1.00502512563
美化 1.00502512563
健身房 1.00502512563
SPA 1.00502512563
密友 1.00502512563
诉说 1.00502512563
振奋 1.00502512563
减压 1.00502512563
月经周期 1.00502512563
谋生 1.00502512563
温饱 1.00502512563
便成 1.00502512563
加以解决 1.00502512563
不失为 1.00502512563
登陆 1.00502512563
海量 1.00502512563
余地 1.00502512563
耗时 1.00502512563
耗力 1.00502512563
应届生 1.00502512563
足不出户 1.00502512563
尚不 1.00502512563
北京理工大学 1.00502512563
装订 1.00502512563
洗照片 1.00502512563
门票 1.00502512563
车马费 1.00502512563
无非 1.00502512563
上网费 1.00502512563
陌生人 1.00502512563
宁愿 1.00502512563
过关 1.00502512563
海选 1.00502512563
羞怯 1.00502512563
个人信息 1.00502512563
渲染 1.00502512563
夸大 1.00502512563
不愧为 1.00502512563
chinahr 1.00502512563
累积 1.00502512563
MICROSOFT 1.00502512563
SIEMENS 1.00502512563
PHILIPS 1.00502512563
人寿 1.00502512563
玛氏 1.00502512563
万科 1.00502512563
华夏 1.00502512563
名副其实 1.00502512563
同行业 1.00502512563
居于 1.00502512563
最佳雇主 1.00502512563
几率比 1.00502512563
莘莘学子 1.00502512563
芳心 1.00502512563
ChinaHR 1.00502512563
打无 1.00502512563
各具特色 1.00502512563
高效率 1.00502512563
黄埔军校 1.00502512563
学习成绩 1.00502512563
官职 1.00502512563
各种渠道 1.00502512563
及早 1.00502512563
必修课 1.00502512563
打赢 1.00502512563
立体化 1.00502512563
战役 1.00502512563
橡皮 1.00502512563
鸡肋 1.00502512563
趣味 1.00502512563
疲劳极限 1.00502512563
无可奈何 1.00502512563
拿不出 1.00502512563
勇气 1.00502512563
日复一日 1.00502512563
堪称 1.00502512563
住院医师 1.00502512563
归根结底 1.00502512563
填报 1.00502512563
志愿 1.00502512563
家里人 1.00502512563
强加 1.00502512563
深造 1.00502512563
不负责任 1.00502512563
左右为难 1.00502512563
Lucy 1.00502512563
源自 1.00502512563
吴仪 1.00502512563
出息 1.00502512563
金凤凰 1.00502512563
焦急 1.00502512563
境况 1.00502512563
所要 1.00502512563
幼稚 1.00502512563
嫁人 1.00502512563
精算师 1.00502512563
跃居 1.00502512563
身价 1.00502512563
精算学 1.00502512563
据预测 1.00502512563
金融服务 1.00502512563
学及 1.00502512563
八大 1.00502512563
随随便便 1.00502512563
油然而生 1.00502512563
不尽人意 1.00502512563
纯净 1.00502512563
土壤 1.00502512563
不尽相同 1.00502512563
不可收拾 1.00502512563
生理期 1.00502512563
情绪性 1.00502512563
奇妙 1.00502512563
月经 1.00502512563
周期性 1.00502512563
靠背 1.00502512563
时不时 1.00502512563
退路 1.00502512563
卓越 1.00502512563
淡化 1.00502512563
繁衍 1.00502512563
漫天 1.00502512563
飞舞 1.00502512563
蠢蠢欲动 1.00502512563
万能 1.00502512563
狼窝 1.00502512563
虎穴 1.00502512563
三大纪律 1.00502512563
八项注意 1.00502512563
成串 1.00502512563
结了婚 1.00502512563
因其 1.00502512563
具体表现 1.00502512563
先决条件 1.00502512563
婚姻 1.00502512563
管理性 1.00502512563
财务主管 1.00502512563
技术支持 1.00502512563
重用 1.00502512563
各展所长 1.00502512563
婚育 1.00502512563
人事安排 1.00502512563
上所 1.00502512563
生来 1.00502512563
生儿育女 1.00502512563
试想 1.00502512563
生小孩 1.00502512563
重新安排 1.00502512563
生完 1.00502512563
骗局 1.00502512563
隐蔽性 1.00502512563
业务人员 1.00502512563
逼迫 1.00502512563
骗取钱财 1.00502512563
严密 1.00502512563
揭秘 1.00502512563
一时期 1.00502512563
更新过程 1.00502512563
随心所欲 1.00502512563
接触面 1.00502512563
创新能力 1.00502512563
活跃性 1.00502512563
推后 1.00502512563
丁克家庭 1.00502512563
模糊化 1.00502512563
踏入 1.00502512563
双重 1.00502512563
俗话说得好 1.00502512563
百战 1.00502512563
针对性 1.00502512563
处事 1.00502512563
路在何方 1.00502512563
进退自如 1.00502512563
防不胜防 1.00502512563
慌乱 1.00502512563
舌头 1.00502512563
发麻 1.00502512563
雾里 1.00502512563
云里 1.00502512563
不知所言 1.00502512563
何物 1.00502512563
封闭型 1.00502512563
开发人员 1.00502512563
确定性 1.00502512563
唯一性 1.00502512563
应试者 1.00502512563
定性 1.00502512563
随意 1.00502512563
简洁 1.00502512563
需作 1.00502512563
开放型 1.00502512563
性格特点 1.00502512563
灵活性 1.00502512563
好坏 1.00502512563
绝好 1.00502512563
刮目相看 1.00502512563
顿生 1.00502512563
爱才 1.00502512563
几件事 1.00502512563
假设性 1.00502512563
不经 1.00502512563
关键部位 1.00502512563
详细分析 1.00502512563
切实可行 1.00502512563
长篇大论 1.00502512563
倾向性 1.00502512563
心意 1.00502512563
但若 1.00502512563
谈出 1.00502512563
耳目一新 1.00502512563
夸夸 1.00502512563
赞赏 1.00502512563
大学本科 1.00502512563
专科 1.00502512563
承受能力 1.00502512563
扭转颓势 1.00502512563
连珠 1.00502512563
某一方面 1.00502512563
表述 1.00502512563
燕子 1.00502512563
栽罗 1.00502512563
可靠 1.00502512563
牵线 1.00502512563
尽量少 1.00502512563
字眼 1.00502512563
某校 1.00502512563
讨厌 1.00502512563
嘴边 1.00502512563
开端 1.00502512563
自私自利 1.00502512563
自我中心 1.00502512563
开头 1.00502512563
个人爱好 1.00502512563
后头 1.00502512563
迫不及待 1.00502512563
历数 1.00502512563
扬扬 1.00502512563
自吹自擂 1.00502512563
夸夸其谈 1.00502512563
换作 1.00502512563
留条 1.00502512563
后路 1.00502512563
夸下海口 1.00502512563
殊不知 1.00502512563
万者 1.00502512563
寥寥无几 1.00502512563
结实 1.00502512563
夸口 1.00502512563
自疗 1.00502512563
物语 1.00502512563
明快 1.00502512563
海边 1.00502512563
风景优美 1.00502512563
生动 1.00502512563
深刻印象 1.00502512563
概括 1.00502512563
用意 1.00502512563
条理性 1.00502512563
取经 1.00502512563
继母 1.00502512563
菩萨心肠 1.00502512563
乐善好施 1.00502512563
少有 1.00502512563
娇憨 1.00502512563
信任度 1.00502512563
洞察力 1.00502512563
警戒 1.00502512563
耳边风 1.00502512563
以貌取人 1.00502512563
自卑感 1.00502512563
嫉妒心 1.00502512563
深谋远虑 1.00502512563
唯我独尊 1.00502512563
奉承 1.00502512563
任由 1.00502512563
电子设计 1.00502512563
竞赛 1.00502512563
各赛区 1.00502512563
拉开帷幕 1.00502512563
副董事长 1.00502512563
川崎 1.00502512563
专访 1.00502512563
索尼公司 1.00502512563
元素 1.00502512563
一说 1.00502512563
书本 1.00502512563
要有 1.00502512563
来讲 1.00502512563
任的 1.00502512563
个性特点 1.00502512563
马思宇 1.00502512563
侧面 1.00502512563
出过 1.00502512563
面试题 1.00502512563
生病 1.00502512563
住院 1.00502512563
补品 1.00502512563
看望 1.00502512563
走错 1.00502512563
很巧 1.00502512563
德高望重 1.00502512563
转身 1.00502512563
上要 1.00502512563
说谎 1.00502512563
实话实说 1.00502512563
面面俱到 1.00502512563
误打误撞 1.00502512563
总用 1.00502512563
善意 1.00502512563
谎言 1.00502512563
可取 1.00502512563
目标性 1.00502512563
挑选出 1.00502512563
关注度 1.00502512563
月光族 1.00502512563
消退 1.00502512563
攀比 1.00502512563
深化 1.00502512563
拖家带口 1.00502512563
BBS 1.00502512563
热衷于 1.00502512563
传到 1.00502512563
面经 1.00502512563
热帖 1.00502512563
实录 1.00502512563
各个环节 1.00502512563
交通路线 1.00502512563
友情 1.00502512563
疏漏 1.00502512563
互通有无 1.00502512563
资源共享 1.00502512563
中文系 1.00502512563
他山之石 1.00502512563
可以攻玉 1.00502512563
校园网 1.00502512563
求面 1.00502512563
常会 1.00502512563
求知 1.00502512563
动机 1.00502512563
提前准备 1.00502512563
哪类 1.00502512563
扬长避短 1.00502512563
拘泥于 1.00502512563
照搬 1.00502512563
照抄 1.00502512563
阅人 1.00502512563
死记硬背 1.00502512563
言谈举止 1.00502512563
时代背景 1.00502512563
顺应潮流 1.00502512563
大专生 1.00502512563
切实 1.00502512563
束缚 1.00502512563
趋同 1.00502512563
方向感 1.00502512563
不利于 1.00502512563
高发 1.00502512563
心底 1.00502512563
比较稳定 1.00502512563
意向 1.00502512563
中高达 1.00502512563
冲着 1.00502512563
同类 1.00502512563
选项 1.00502512563
分化 1.00502512563
职业技能 1.00502512563
程度较高 1.00502512563
投身于 1.00502512563
人之常情 1.00502512563
相一致 1.00502512563
生态 1.00502512563
再现 1.00502512563
女同学 1.00502512563
跳往 1.00502512563
身体力行 1.00502512563
受调查者 1.00502512563
求解 1.00502512563
满城风雨 1.00502512563
褪下 1.00502512563
保安服 1.00502512563
站岗 1.00502512563
